dTransDataVendita,hTransOraVendita,CodiceAcquirente,iProdID,vchClasseProdottoDescrizione,vchSpecieDescrizione,nTransQuantita,nTransPrezzoUnitario,nTransPrezzoVendita,nTransPrezzoFinale,iTransProgressivoBarca,iProduttoreID,iQualitaID,vchQualitaDescrizione,nNumCasse
2002/11/7,04:53,1,16,GRANDE,Triglia,8.42,1.64,0,0,7,64,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,04:59,101,54,GRANDE,Pannocchie Vive,9.42,5.19,48.89,48.89,16,64,2,Molto fresco e ben conservato (48 ore),2
2002/11/7,05:02,91,139,GRANDE,Sgombro,7.81,4.48,34.99,34.99,25,64,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:03,1,16,GRANDE,Triglia,14.09,1.65,0,0,30,64,2,Molto fresco e ben conservato (48 ore),2
2002/11/7,05:09,176,78,GRANDE,Misto di Seconda scelta,7.27,3.76,27.34,27.34,13,43,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:10,80,58,GRANDE,Mazzancolla,3.73,12.97,48.38,48.38,17,43,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:11,176,53,PICCOLA,Scampetto,1.13,18.36,20.75,20.75,18,43,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:12,78,47,GRANDE,Totano,4.59,4.04,18.54,18.54,2,54,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:16,210,15,PICCOLA,Nasello,6.48,5.17,33.5,33.5,11,54,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:22,221,20,PICCOLA,Busbana,8.23,2.03,16.71,16.71,26,54,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:23,82,79,GRANDE,Testola,5.41,4.59,24.83,43.01,30,54,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:28,144,150,GRANDE,Occhialina,8.24,1.08,8.9,8.9,9,78,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:30,78,66,GRANDE,Rombo,2.39,22.83,54.56,54.56,15,78,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:30,160,56,GRANDE,Pannocchie Stivate,6.46,1.78,11.5,11.5,16,78,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:33,187,12,PICCOLA,Sogliola,7.66,1.84,14.09,14.09,24,78,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:36,86,20,PICCOLA,Busbana,15.6,0.34,5.3,5.3,42,111,2,Molto fresco e ben conservato (48 ore),2
2002/11/7,05:40,177,17,MEDIA,Triglia,6.93,1.31,9.08,9.08,37,146,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:41,78,17,MEDIA,Triglia,15.11,1.13,17.07,17.07,39,146,2,Molto fresco e ben conservato (48 ore),2
2002/11/7,05:41,221,17,MEDIA,Triglia,7.47,1.15,8.59,8.59,40,146,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:42,1,57,PICCOLA,Pannocchie Stivate,6.34,0.35,0,0,2,123,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:43,1,80,MEDIA,Testola,7.01,0.42,0,0,5,123,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:43,177,57,PICCOLA,Pannocchie Stivate,13.3,0.26,3.46,3.46,6,123,2,Molto fresco e ben conservato (48 ore),2
2002/11/7,05:44,78,17,MEDIA,Triglia,8.83,1.12,9.89,9.89,7,123,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:45,78,17,MEDIA,Triglia,6.76,1.03,6.96,6.96,30,103,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:45,237,20,PICCOLA,Busbana,4.14,0.7,2.9,2.9,32,103,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:46,78,17,MEDIA,Triglia,7.81,1.04,8.12,8.12,34,64,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:46,78,17,MEDIA,Triglia,7.9,1.04,8.22,8.22,37,64,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:46,78,17,MEDIA,Triglia,7.98,1.03,8.22,8.22,20,43,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:47,81,61,GRANDE,Granchio,6.12,0.9,5.51,5.51,33,54,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:48,177,181,PICCOLA,Sgombro,9.41,0.39,3.67,3.67,34,54,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:48,1,81,PICCOLA,Testola,8.13,0.25,0,0,35,54,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:49,86,61,GRANDE,Granchio,6.13,0.85,5.21,5.21,38,54,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:49,1,124,GRANDE,Minutaglia,2.61,0.33,0,0,39,54,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:50,1,81,PICCOLA,Testola,15.3,0.29,0,0,41,54,2,Molto fresco e ben conservato (48 ore),2
2002/11/7,05:50,83,20,PICCOLA,Busbana,7.86,0.71,5.58,5.58,43,54,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:51,81,81,PICCOLA,Testola,7.66,0.34,2.6,2.6,45,54,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:51,81,181,PICCOLA,Sgombro,8.52,0.32,2.73,2.73,46,54,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:13,90,54,GRANDE,Pannocchie Vive,4.57,4.36,19.93,19.93,6,121,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:14,1,54,GRANDE,Pannocchie Vive,9.88,3.95,0,0,7,121,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,04:15,186,54,GRANDE,Pannocchie Vive,5.63,3.79,21.34,21.34,11,121,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:15,279,16,GRANDE,Triglia,15.4,1.86,28.64,28.64,12,121,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,04:16,1,54,GRANDE,Pannocchie Vive,8.87,3.79,0,33.62,13,121,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,04:16,160,56,GRANDE,Pannocchie Stivate,6.37,1.5,9.56,9.56,14,121,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:16,168,16,GRANDE,Triglia,7.57,1.88,14.23,14.23,15,121,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:17,80,58,GRANDE,Mazzancolla,5.29,13.65,72.21,72.21,17,121,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:19,88,54,GRANDE,Pannocchie Vive,10.58,3.78,39.99,39.99,21,121,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,04:19,101,54,GRANDE,Pannocchie Vive,9.58,3.94,37.75,37.75,23,121,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,04:21,168,68,GRANDE,Passera,1.58,11.96,18.9,18.9,4,69,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:23,86,10,GRANDE,Sogliola,6.19,8.35,51.69,51.69,8,69,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:23,160,56,GRANDE,Pannocchie Stivate,7.06,1.73,12.21,12.21,13,69,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:24,186,58,GRANDE,Mazzancolla,4.67,13.9,64.91,64.91,15,69,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:25,281,33,GRANDE,Ragusa,6.81,2.56,17.43,17.43,18,69,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:38,112,97,GRANDE,Triglia Eviscerata,5.94,3.01,17.88,17.88,1,146,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:38,136,54,GRANDE,Pannocchie Vive,3.55,4.04,14.34,14.34,2,146,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:39,202,58,GRANDE,Mazzancolla,3.88,13.85,53.74,53.74,3,146,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:39,107,14,MEDIA,Nasello,7.38,5.24,38.67,38.67,4,146,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:40,80,15,PICCOLA,Nasello,7.89,3.77,29.75,29.75,6,146,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:40,126,54,GRANDE,Pannocchie Vive,7.85,4.04,31.71,31.71,7,146,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,04:41,77,55,PICCOLA,Pannocchie Vive,4.42,1,4.42,4.42,9,146,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:42,151,6,GRANDE,Scampo,3.66,51.64,189,189,13,146,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:43,122,54,GRANDE,Pannocchie Vive,8.29,3.39,28.1,28.1,14,146,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,04:43,80,15,PICCOLA,Nasello,6.76,3.77,25.49,25.49,16,146,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:44,125,54,GRANDE,Pannocchie Vive,3.7,4.06,15.02,15.02,18,146,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:47,173,14,MEDIA,Nasello,5.57,4.52,25.18,25.18,28,146,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:26,92,66,GRANDE,Rombo,1.77,31.89,56.45,56.45,5,78,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:28,1,12,PICCOLA,Sogliola,8.19,1.53,0,0,10,78,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:29,1,97,GRANDE,Triglia Eviscerata,7.2,0.38,0,0,12,78,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:33,160,56,GRANDE,Pannocchie Stivate,15.09,1.78,26.86,26.86,23,78,2,Molto fresco e ben conservato (48 ore),2
2002/11/7,05:35,244,12,PICCOLA,Sogliola,9.71,1.65,16.02,16.02,27,78,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:41,177,17,MEDIA,Triglia,7.59,1.22,9.26,9.26,38,146,2,Molto fresco e ben conservato (48 ore),1
2002/11/7,05:42,78,17,MEDIA,Triglia,16.94,1.15,19.48,19.48,3,123,2,Molto fresco e ben conservato (48 ore),2
2002/11/7,05:43,177,57,PICCOLA,Pannocchie Stivate,12.27,0.26,3.19,3.19,4,123,2,Molto fresco e ben conservato (48 ore),2
2002/11/7,05:46,78,17,MEDIA,Triglia,15.5,1.04,16.12,16.12,35,64,2,Molto fresco e ben conservato (48 ore),2
2002/11/7,05:46,78,17,MEDIA,Triglia,11.45,1.04,11.91,11.91,36,64,2,Molto fresco e ben conservato (48 ore),2
2002/11/7,05:47,78,17,MEDIA,Triglia,17.04,1.03,17.55,17.55,21,43,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,03:45,182,16,GRANDE,Triglia,14.54,1.74,25.3,25.3,18,64,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,03:46,182,16,GRANDE,Triglia,14.51,1.74,25.25,25.25,23,64,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,03:47,1,54,GRANDE,Pannocchie Vive,4.61,4.57,0,0,24,64,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,03:49,1,78,GRANDE,Misto di Seconda scelta,6.25,1.38,0,0,33,64,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,03:55,80,15,PICCOLA,Nasello,5.67,3.75,21.26,21.26,7,120,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,03:58,84,13,GRANDE,Nasello,9.57,6.59,63.07,63.07,13,120,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:01,186,139,GRANDE,Sgombro,6.18,2.51,15.51,15.51,22,120,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:01,188,53,PICCOLA,Scampetto,1.91,26.91,51.4,51.4,24,120,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:03,76,39,GRANDE,Calamaretto,2.32,19.56,45.38,45.38,28,120,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:07,262,58,GRANDE,Mazzancolla,0.85,11.25,9.56,9.56,6,106,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:08,168,55,PICCOLA,Pannocchie Vive,4.87,1.54,7.5,7.5,8,106,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:13,279,16,GRANDE,Triglia,17.11,1.85,31.65,31.65,5,121,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,04:15,225,58,GRANDE,Mazzancolla,2.62,15.05,39.43,39.43,10,121,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:20,76,12,PICCOLA,Sogliola,5.76,4.55,26.21,26.21,2,69,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:21,281,33,GRANDE,Ragusa,9.94,2.56,25.45,25.45,3,69,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:21,281,33,GRANDE,Ragusa,7.14,2.56,18.28,18.28,5,69,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:22,273,78,GRANDE,Misto di Seconda scelta,6.3,3.02,12.68,19.03,6,69,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:22,160,56,GRANDE,Pannocchie Stivate,7.56,1.73,13.08,13.08,7,69,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:23,281,33,GRANDE,Ragusa,6.17,2.56,15.8,15.8,11,69,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:24,160,56,GRANDE,Pannocchie Stivate,14.77,1.73,25.55,25.55,17,69,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,04:39,279,139,GRANDE,Sgombro,6.44,3.3,21.25,21.25,5,146,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:40,80,15,PICCOLA,Nasello,5.83,2.87,16.73,16.73,8,146,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:43,271,78,GRANDE,Misto di Seconda scelta,7.94,0.63,5,5,17,146,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:46,182,97,GRANDE,Triglia Eviscerata,15.46,2.77,42.82,42.82,24,146,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,04:46,247,55,PICCOLA,Pannocchie Vive,4.47,0.84,3.75,3.75,25,146,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:49,186,139,GRANDE,Sgombro,6.92,3.96,27.4,27.4,1,123,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:50,1,57,PICCOLA,Pannocchie Stivate,6.53,3,0,0,3,123,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:50,273,2,GRANDE,Seppia,5.69,9.96,56.67,56.67,4,123,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:50,186,54,GRANDE,Pannocchie Vive,4.45,3.63,16.15,16.15,5,123,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:52,109,78,GRANDE,Misto di Seconda scelta,6.67,1.78,11.87,11.87,10,123,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:52,109,78,GRANDE,Misto di Seconda scelta,6.42,2.2,14.12,14.12,11,123,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:52,186,54,GRANDE,Pannocchie Vive,2.93,3.63,10.64,10.64,12,123,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:53,182,97,GRANDE,Triglia Eviscerata,8.26,2.69,22.22,22.22,15,123,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:54,80,14,MEDIA,Nasello,8.28,3.87,32.04,32.04,1,103,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:55,163,16,GRANDE,Triglia,7.53,1.75,13.18,13.18,2,103,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:55,1,78,GRANDE,Misto di Seconda scelta,4.35,0.49,0,0,4,103,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:56,140,13,GRANDE,Nasello,8.4,5.23,43.93,43.93,6,103,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:56,80,15,PICCOLA,Nasello,6.33,3.74,23.67,23.67,7,103,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:57,221,16,GRANDE,Triglia,8.16,1.19,9.71,9.71,8,103,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:57,169,14,MEDIA,Nasello,8.3,4.27,35.44,35.44,9,103,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:57,1,81,PICCOLA,Testola,7.2,0.49,0,0,10,103,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:58,182,16,GRANDE,Triglia,15.31,1.05,16.08,16.08,13,103,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,04:59,138,113,GRANDE,Frittura Mista,3.84,4.36,16.74,16.74,15,103,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:59,80,15,PICCOLA,Nasello,11.3,3.74,42.26,42.26,16,103,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:59,1,81,PICCOLA,Testola,7.3,0.55,0,0,18,103,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:00,279,42,GRANDE,Polipo,8.56,2.33,19.94,19.94,19,103,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:01,160,47,GRANDE,Totano,5.5,3.29,18.1,18.1,21,103,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:02,160,56,GRANDE,Pannocchie Stivate,14.33,1.63,23.36,23.36,23,103,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,05:02,279,16,GRANDE,Triglia,16.69,1.19,19.86,19.86,24,103,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,05:02,1,81,PICCOLA,Testola,10.42,0.55,0,0,25,103,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:02,168,14,MEDIA,Nasello,4.32,4.86,21,21,27,103,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:03,279,42,GRANDE,Polipo,9.63,2.33,22.44,22.44,28,103,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:03,221,58,GRANDE,Mazzancolla,4.83,12.56,60.66,60.66,2,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:04,211,33,GRANDE,Ragusa,4.26,2.89,12.31,12.31,4,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:05,1,56,GRANDE,Pannocchie Stivate,5.85,1.99,0,11.64,7,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:07,262,12,PICCOLA,Sogliola,2.96,4.22,12.49,12.49,12,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:07,279,10,GRANDE,Sogliola,5.76,7.67,44.18,44.18,13,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:07,279,10,GRANDE,Sogliola,13.38,7.67,102.62,102.62,14,143,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,05:07,279,56,GRANDE,Pannocchie Stivate,12.38,1.99,24.64,24.64,15,143,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,05:09,86,58,GRANDE,Mazzancolla,5.15,13.93,62.69,71.74,18,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:10,86,10,GRANDE,Sogliola,7.76,8.07,62.62,62.62,19,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:10,182,68,GRANDE,Passera,0.71,7.43,5.28,5.28,21,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:12,279,56,GRANDE,Pannocchie Stivate,12.33,1.76,21.7,21.7,29,143,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,05:12,88,10,GRANDE,Sogliola,6.97,8.33,58.06,58.06,30,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:13,169,10,GRANDE,Sogliola,6.98,8.03,56.05,56.05,31,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:13,187,10,GRANDE,Sogliola,3.68,8.36,30.76,30.76,33,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:15,176,58,GRANDE,Mazzancolla,5.95,12.61,75.03,75.03,36,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:16,186,10,GRANDE,Sogliola,8,8.04,64.32,64.32,40,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:17,279,56,GRANDE,Pannocchie Stivate,15.3,1.8,27.54,27.54,41,143,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,05:17,86,58,GRANDE,Mazzancolla,4.97,12.45,61.88,61.88,42,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:18,186,11,MEDIA,Sogliola,7.12,8,56.96,56.96,43,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:18,144,56,GRANDE,Pannocchie Stivate,13.06,1.79,23.38,23.38,44,143,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,05:18,186,10,GRANDE,Sogliola,6.35,8.04,51.05,51.05,45,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:19,138,33,GRANDE,Ragusa,4.14,2.75,11.39,11.39,47,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:19,160,15,PICCOLA,Nasello,5.59,3.84,21.47,21.47,1,105,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:20,281,6,GRANDE,Scampo,1.16,49.47,57.39,57.39,4,105,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:21,195,39,GRANDE,Calamaretto,3.65,22.84,83.37,83.37,5,105,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:21,80,15,PICCOLA,Nasello,5.49,3.75,20.59,20.59,6,105,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:22,75,50,GRANDE,Scampetto,2.26,38.88,87.87,87.87,7,105,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:23,271,55,PICCOLA,Pannocchie Vive,3.43,0.88,3.02,3.02,9,105,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:23,221,55,PICCOLA,Pannocchie Vive,8.27,0.82,6.78,6.78,11,105,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,05:24,160,97,GRANDE,Triglia Eviscerata,15.82,1.84,29.11,29.11,14,105,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,03:40,87,54,GRANDE,Pannocchie Vive,4.02,4.98,20.02,20.02,5,64,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,03:43,187,78,GRANDE,Misto di Seconda scelta,5.3,2.52,13.36,13.36,12,64,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,03:43,279,54,GRANDE,Pannocchie Vive,8.49,4.99,42.37,42.37,14,64,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,03:45,1,56,GRANDE,Pannocchie Stivate,4.2,1.62,0,0,19,64,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,03:46,206,58,GRANDE,Mazzancolla,4.01,12.95,51.93,51.93,21,64,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,03:47,75,58,GRANDE,Mazzancolla,4.69,12.86,60.31,60.31,26,64,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,03:50,78,54,GRANDE,Pannocchie Vive,8.29,4.64,38.47,38.47,37,64,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,03:52,199,54,GRANDE,Pannocchie Vive,4.5,4.09,18.41,18.41,41,64,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,03:53,91,100,GRANDE,Rana Pescatrice,7.53,12.11,91.19,91.19,2,120,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,03:57,160,42,GRANDE,Polipo,8.91,2.32,20.67,20.67,12,120,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:00,140,13,GRANDE,Nasello,8.68,6.59,57.2,57.2,18,120,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:03,80,14,MEDIA,Nasello,12.53,3.6,45.11,45.11,27,120,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,04:04,182,97,GRANDE,Triglia Eviscerata,6.78,2.62,17.76,17.76,32,120,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:14,161,55,PICCOLA,Pannocchie Vive,5.12,1.1,5.63,5.63,9,121,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:17,123,54,GRANDE,Pannocchie Vive,10.53,4.15,43.7,43.7,16,121,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,04:18,109,55,PICCOLA,Pannocchie Vive,8.4,1.03,8.65,8.65,20,121,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,04:23,281,33,GRANDE,Ragusa,6.45,2.56,16.51,16.51,14,69,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:36,101,79,GRANDE,Testola,5.95,3.29,19.58,19.58,19,69,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:46,80,15,PICCOLA,Nasello,7.94,3.77,29.93,29.93,26,146,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:47,125,54,GRANDE,Pannocchie Vive,3.92,3.79,14.86,14.86,27,146,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:48,163,52,PICCOLISSIMA,Scampetto,1.18,19.57,23.09,23.09,30,146,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:48,80,15,PICCOLA,Nasello,7.59,3.77,28.61,28.61,31,146,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:49,182,97,GRANDE,Triglia Eviscerata,8.51,2.67,22.72,22.72,2,123,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:51,186,78,GRANDE,Misto di Seconda scelta,8.42,2.75,23.16,23.16,6,123,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:51,1,57,PICCOLA,Pannocchie Stivate,12.79,0.43,0,0,8,123,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,04:51,186,54,GRANDE,Pannocchie Vive,8.48,3.63,30.78,30.78,9,123,2,Molto fresco e ben conservato (48 ore),2
2002/11/8,04:52,186,54,GRANDE,Pannocchie Vive,4.55,3.63,16.52,16.52,13,123,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:55,278,15,PICCOLA,Nasello,6.79,3.86,26.21,26.21,3,103,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,04:56,80,15,PICCOLA,Nasello,8.28,3.74,30.97,30.97,5,103,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:03,183,33,GRANDE,Ragusa,5.59,2.79,15.6,15.6,1,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:04,279,56,GRANDE,Pannocchie Stivate,6.16,1.99,12.26,12.26,6,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:06,279,10,GRANDE,Sogliola,7.3,7.67,55.99,55.99,9,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:09,263,68,GRANDE,Passera,1.02,13.47,13.74,13.74,17,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:14,269,103,GRANDE,Branzino,2.31,25.9,59.83,59.83,34,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:15,186,10,GRANDE,Sogliola,6.7,8.04,53.87,53.87,35,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:15,186,10,GRANDE,Sogliola,6.53,8.04,52.5,52.5,37,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:16,87,58,GRANDE,Mazzancolla,6.8,12.81,87.11,87.11,38,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:19,279,56,GRANDE,Pannocchie Stivate,7.1,1.99,14.13,14.13,46,143,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:20,195,40,ALTRO,Calamaro,3.43,12.64,43.36,43.36,3,105,2,Molto fresco e ben conservato (48 ore),1
2002/11/8,05:22,130,149,GRANDE,Razza,1.24,2.95,3.66,3.66,8,105,2,Molto fresco e ben conservato (48 ore),1
